State,District,Crop,season,Avg_Yield,crop_Temp_Min,crop_Temp_Max,crop_Rainfall_Min,crop_Rainfall_Max,crop_pH_Min,crop_pH_Max,crop_N_kg_ha,crop_P_kg_ha,crop_K_kg_ha,crop_Avg_Yield_t_ha,Units,crop_Season,crop_Soil_Texture,crop_Irrigation_Type
Jammu And Kashmir,Samba,Onion,Rabi       ,0.7,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Samba,Potato,Kharif     ,6.88,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Samba,Potato,Rabi       ,20.62291666666667,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Samba,Rapeseed &Mustard,Rabi       ,0.4735484116127071,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jammu And Kashmir,Samba,Rice,Kharif     ,1.717348165331084,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jammu And Kashmir,Samba,Sesamum,Kharif     ,0.4367745004757374,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Jammu And Kashmir,Samba,Small Millets,Kharif     ,0.3181818181818182,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Samba,Small Millets,Rabi       ,0.7,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Samba,Sugarcane,Kharif     ,1.5,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Jammu And Kashmir,Samba,Urad,Kharif     ,0.2988541207580432,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Jammu And Kashmir,Samba,Wheat,Rabi       ,1.9979881163860624,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Jammu And Kashmir,Shopian,Maize,Kharif     ,0.9012846517917512,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jammu And Kashmir,Shopian,Onion,Rabi       ,2.375,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Shopian,Potato,Kharif     ,9.727491408934707,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Shopian,Rapeseed &Mustard,Rabi       ,0.9074961597542243,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jammu And Kashmir,Shopian,Rice,Kharif     ,3.1931309024441683,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jammu And Kashmir,Srinagar,Barley,Rabi       ,0.25,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
Jammu And Kashmir,Srinagar,Dry Chillies,Kharif     ,0.7810569105691056,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Jammu And Kashmir,Srinagar,Dry Chillies,Whole Year ,0.7142857142857143,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Jammu And Kashmir,Srinagar,Garlic,Kharif     ,0.7571428571428571,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Srinagar,Garlic,Rabi       ,0.6386243386243386,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Srinagar,Garlic,Whole Year ,0.625,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Srinagar,Maize,Kharif     ,1.0939456299934285,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jammu And Kashmir,Srinagar,Moong(Green Gram),Kharif     ,0.49382716049382713,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Jammu And Kashmir,Srinagar,Onion,Kharif     ,0.9018518518518519,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Srinagar,Onion,Rabi       ,2.3714285714285714,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Srinagar,Onion,Whole Year ,1.61691158561338,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Srinagar,Potato,Kharif     ,7.257142857142857,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Srinagar,Potato,Rabi       ,8.5125,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Srinagar,Potato,Whole Year ,9.979423868312757,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Srinagar,Rapeseed &Mustard,Rabi       ,0.8247943782483453,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jammu And Kashmir,Srinagar,Rice,Kharif     ,2.5492412372013122,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jammu And Kashmir,Srinagar,Small Millets,Kharif     ,1.0,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Srinagar,Urad,Kharif     ,0.680281690140845,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Jammu And Kashmir,Srinagar,Wheat,Rabi       ,3.3333333333333335,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Jammu And Kashmir,Udhampur,Bajra,Kharif     ,0.6,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Bajra,Rabi       ,0.25043478260869567,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Barley,Kharif     ,0.35190804821150856,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
Jammu And Kashmir,Udhampur,Barley,Rabi       ,0.9179229480737019,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
Jammu And Kashmir,Udhampur,Dry Chillies,Kharif     ,0.9833333333333334,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Dry Chillies,Whole Year ,0.918918918918919,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Garlic,Kharif     ,1.1516129032258065,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Udhampur,Garlic,Rabi       ,0.9154929577464789,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Udhampur,Garlic,Whole Year ,0.8809523809523809,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jammu And Kashmir,Udhampur,Ginger,Kharif     ,1.1846153846153846,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Horse-Gram,Kharif     ,0.4647887323943662,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Jammu And Kashmir,Udhampur,Maize,Kharif     ,1.8927677275731645,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jammu And Kashmir,Udhampur,Masoor,Rabi       ,0.5,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Jammu And Kashmir,Udhampur,Moong(Green Gram),Kharif     ,0.66,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Jammu And Kashmir,Udhampur,Onion,Kharif     ,0.8,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Onion,Rabi       ,2.25,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Onion,Whole Year ,0.8285714285714285,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jammu And Kashmir,Udhampur,Potato,Kharif     ,6.171704180064309,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Udhampur,Potato,Rabi       ,6.466666666666666,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Udhampur,Potato,Whole Year ,6.5152838427947595,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jammu And Kashmir,Udhampur,Ragi,Kharif     ,0.6,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jammu And Kashmir,Udhampur,Rapeseed &Mustard,Kharif     ,1.7380952380952381,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Rapeseed &Mustard,Rabi       ,0.6578264704637848,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Rice,Kharif     ,1.146030795789676,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jammu And Kashmir,Udhampur,Sesamum,Kharif     ,0.5,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Jammu And Kashmir,Udhampur,Small Millets,Kharif     ,0.33095238095238094,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Small Millets,Rabi       ,0.7000000000000001,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Sugarcane,Kharif     ,1.6787037037037038,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Jammu And Kashmir,Udhampur,Sugarcane,Whole Year ,1.8,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Jammu And Kashmir,Udhampur,Tobacco,Kharif     ,0.3,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Tobacco,Whole Year ,0.25,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Jammu And Kashmir,Udhampur,Turmeric,Kharif     ,1.016025641025641,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Jammu And Kashmir,Udhampur,Turmeric,Whole Year ,1.0,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Jammu And Kashmir,Udhampur,Urad,Kharif     ,0.50897583429229,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Jammu And Kashmir,Udhampur,Wheat,Rabi       ,1.4563845159327706,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Jharkhand,Bokaro,Arhar/Tur,Kharif     ,1.25,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Arhar/Tur,Rabi       ,1.7213740458015268,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Bajra,Kharif     ,0.6177285318559557,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jharkhand,Bokaro,Barley,Rabi       ,1.1428571428571428,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
Jharkhand,Bokaro,Castor Seed,Kharif     ,1.3,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Jharkhand,Bokaro,Gram,Rabi       ,0.9576591154261057,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jharkhand,Bokaro,Groundnut,Kharif     ,0.6409618573797679,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Jharkhand,Bokaro,Horse-Gram,Kharif     ,0.7,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Jharkhand,Bokaro,Jowar,Kharif     ,0.8333333333333334,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Jharkhand,Bokaro,Maize,Autumn     ,1.0774203850610817,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Bokaro,Maize,Kharif     ,1.39699082194066,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Bokaro,Maize,Summer     ,2.0,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Bokaro,Masoor,Rabi       ,0.6400277970813064,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Jharkhand,Bokaro,Moong(Green Gram),Kharif     ,0.48893572181243417,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Jharkhand,Bokaro,Onion,Rabi       ,6.314814814814815,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jharkhand,Bokaro,Onion,Whole Year ,8.79368686868687,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jharkhand,Bokaro,Potato,Rabi       ,9.366484434470554,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Bokaro,Potato,Whole Year ,8.73982190852496,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Bokaro,Potato,Winter     ,9.073507785806662,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Bokaro,Ragi,Autumn     ,0.8697796176792889,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Ragi,Kharif     ,0.7862595419847328,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Ragi,Whole Year ,0.993485342019544,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Rapeseed &Mustard,Rabi       ,0.6666666666666666,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jharkhand,Bokaro,Rice,Autumn     ,0.9088639200998752,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Bokaro,Rice,Kharif     ,1.75,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Bokaro,Rice,Summer     ,1.4065180102915953,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Bokaro,Rice,Winter     ,0.9538719870377486,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Bokaro,Sesamum,Kharif     ,0.4878048780487805,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Jharkhand,Bokaro,Small Millets,Kharif     ,0.3705512813416727,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jharkhand,Bokaro,Soyabean,Kharif     ,1.2024539877300613,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Bokaro,Sugarcane,Whole Year ,41.75,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Jharkhand,Bokaro,Sunflower,Kharif     ,0.5833333333333334,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Jharkhand,Bokaro,Sweet Potato,Whole Year ,11.988095238095237,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Jharkhand,Bokaro,Urad,Autumn     ,1.0483870967741935,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Jharkhand,Bokaro,Urad,Kharif     ,0.8349253731343284,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Jharkhand,Bokaro,Wheat,Rabi       ,1.2997844780189571,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Jharkhand,Bokaro,Wheat,Winter     ,1.452316076294278,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Jharkhand,Chatra,Arhar/Tur,Kharif     ,1.2900208580737493,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Chatra,Arhar/Tur,Rabi       ,1.418142969437979,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Chatra,Bajra,Kharif     ,0.5833333333333333,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Jharkhand,Chatra,Barley,Rabi       ,1.093953682117629,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
Jharkhand,Chatra,Dry Chillies,Whole Year ,0.9536290322580645,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Jharkhand,Chatra,Garlic,Whole Year ,1.3333333333333333,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Jharkhand,Chatra,Gram,Rabi       ,1.0130093546267378,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jharkhand,Chatra,Groundnut,Kharif     ,0.9852631578947368,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Jharkhand,Chatra,Horse-Gram,Kharif     ,0.7846952010376135,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Jharkhand,Chatra,Jowar,Kharif     ,0.47692307692307695,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Jharkhand,Chatra,Maize,Autumn     ,1.4974883160659167,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Chatra,Maize,Kharif     ,1.6547554650896945,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Chatra,Maize,Rabi       ,1.7777777777777777,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Chatra,Maize,Summer     ,1.9901162790697673,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Jharkhand,Chatra,Masoor,Rabi       ,0.9099298634182356,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Jharkhand,Chatra,Moong(Green Gram),Kharif     ,0.8399503722084367,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Jharkhand,Chatra,Onion,Rabi       ,5.700090334236676,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jharkhand,Chatra,Onion,Whole Year ,8.786897774516998,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Jharkhand,Chatra,Potato,Rabi       ,6.811426311030742,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Chatra,Potato,Whole Year ,8.381522119709814,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Chatra,Potato,Winter     ,8.676582751296083,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Jharkhand,Chatra,Ragi,Autumn     ,0.785680031185138,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Chatra,Ragi,Kharif     ,1.4266666666666667,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Chatra,Ragi,Whole Year ,0.9921104536489151,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Jharkhand,Chatra,Rapeseed &Mustard,Rabi       ,0.7692482577573232,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Jharkhand,Chatra,Rice,Autumn     ,0.8563149773565664,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Chatra,Rice,Kharif     ,2.2333224159167475,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Chatra,Rice,Summer     ,1.5,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Chatra,Rice,Winter     ,1.1146914764858091,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Jharkhand,Chatra,Sesamum,Kharif     ,0.38082901554404147,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
